V , 1.644 , 1.934 , 0.734 , 2.254 , RS , 40816.521 , 7452.401 , 27303.133 , 5726.953 , PPM , 1.066 , 2.128 , 4.201 , 14.698 , 54.839 , 16.259 , 08-25-2021 13:23:24
V , 1.646 , 1.926 , 0.731 , 2.245 , RS , 40753.892 , 7503.222 , 27451.554 , 5768.302 , PPM , 1.064 , 2.088 , 4.052 , 14.319 , 53.956 , 15.756 , 08-25-2021 13:23:34
V , 1.638 , 1.926 , 0.731 , 2.246 , RS , 41068.435 , 7504.566 , 27432.974 , 5764.354 , PPM , 1.069 , 2.163 , 4.333 , 16.498 , 58.601 , 18.691 , 08-25-2021 13:23:43
V , 1.684 , 1.991 , 0.771 , 2.335 , RS , 39392.817 , 7101.916 , 25789.635 , 5366.326 , PPM , 1.073 , 2.341 , 5.033 , 16.160 , 59.780 , 18.230 , 08-25-2021 13:23:53
V , 1.683 , 2.006 , 0.763 , 2.327 , RS , 39430.327 , 7015.864 , 26102.951 , 5400.251 , PPM , 1.074 , 2.340 , 5.028 , 16.232 , 60.087 , 18.328 , 08-25-2021 13:24:04
V , 1.683 , 2.000 , 0.761 , 2.328 , RS , 39422.757 , 7048.134 , 26188.753 , 5392.896 , PPM , 1.073 , 2.321 , 4.954 , 15.756 , 59.380 , 17.682 , 08-25-2021 13:24:18
V , 1.684 , 1.983 , 0.755 , 2.315 , RS , 39377.885 , 7148.564 , 26422.876 , 5452.961 , PPM , 1.073 , 2.272 , 4.754 , 15.533 , 58.902 , 17.381 , 08-25-2021 13:24:30
V , 1.672 , 1.982 , 0.750 , 2.307 , RS , 39806.890 , 7156.161 , 26625.035 , 5486.538 , PPM , 1.072 , 2.278 , 4.777 , 15.475 , 58.428 , 17.302 , 08-25-2021 13:24:41
V , 1.674 , 1.978 , 0.750 , 2.304 , RS , 39738.602 , 7182.841 , 26642.783 , 5498.718 , PPM , 1.072 , 2.267 , 4.736 , 15.639 , 58.538 , 17.523 , 08-25-2021 13:24:51
V , 1.671 , 1.980 , 0.748 , 2.300 , RS , 39837.134 , 7168.851 , 26713.775 , 5518.454 , PPM , 1.071 , 2.265 , 4.728 , 15.475 , 58.412 , 17.302 , 08-25-2021 13:25:02
V , 1.663 , 1.975 , 0.744 , 2.294 , RS , 40149.899 , 7199.414 , 26901.797 , 5542.056 , PPM , 1.068 , 2.234 , 4.607 , 15.301 , 57.880 , 17.068 , 08-25-2021 13:25:12
V , 1.668 , 1.971 , 0.748 , 2.300 , RS , 39958.781 , 7219.881 , 26731.624 , 5517.513 , PPM , 1.071 , 2.244 , 4.643 , 15.336 , 57.677 , 17.115 , 08-25-2021 13:25:22
V , 1.666 , 1.972 , 0.745 , 2.296 , RS , 40012.122 , 7217.319 , 26829.944 , 5535.430 , PPM , 1.070 , 2.238 , 4.620 , 15.152 , 57.491 , 16.867 , 08-25-2021 13:25:31
V , 1.655 , 1.964 , 0.740 , 2.286 , RS , 40427.120 , 7266.187 , 27046.583 , 5581.935 , PPM , 1.068 , 2.229 , 4.587 , 15.175 , 57.213 , 16.898 , 08-25-2021 13:25:41
V , 1.663 , 1.968 , 0.746 , 2.289 , RS , 40142.212 , 7239.131 , 26803.018 , 5565.753 , PPM , 1.069 , 2.217 , 4.539 , 15.267 , 57.445 , 17.022 , 08-25-2021 13:25:50
